cod,nome,data,tipo,cod_tipo,entrada_saida,quantidade,filial,temp_max,temp_min,temp_med,umidade,chuva_mm,prob_chuva,nuvens_pct,vento_kmh,uv,condicoes,icone,dia_semana,chuveu,clima_categoria
119,PIC MILHO VERDE,2025-10-12,VENDA,24150,S,-15,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
119,PIC MILHO VERDE,2025-10-12,VENDA,24143,S,-5,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
119,PIC MILHO VERDE,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
119,PIC MILHO VERDE,2025-10-12,VENDA,24147,S,-2,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
119,PIC MILHO VERDE,2025-10-12,VENDA,24149,S,-3,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
215,SORV MORANGO400ML,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
317,SORV MORANGO2L,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
51,Açai Banana 5L,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
61,Açai Banana 10L,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
120,PIC MINISSAIA,2025-10-12,VENDA,24148,S,-8,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
121,PIC MORANGO,2025-10-12,VENDA,24151,S,-10,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
121,PIC MORANGO,2025-10-12,VENDA,24154,S,-3,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
121,PIC MORANGO,2025-10-12,VENDA,24145,S,-10,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
121,PIC MORANGO,2025-10-12,VENDA,24147,S,-4,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
121,PIC MORANGO,2025-10-12,VENDA,24157,S,-2,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
121,PIC MORANGO,2025-10-12,VENDA,24148,S,-6,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
121,PIC MORANGO,2025-10-12,VENDA,24149,S,-3,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24151,S,-10,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24152,S,-10,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24154,S,-3,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24145,S,-10,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24155,S,-2,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24146,S,-50,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24156,S,-2,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24147,S,-4,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24157,S,-2,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24148,S,-5,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
123,PIC UVA,2025-10-12,VENDA,24149,S,-3,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
42,Açai Morango 2L,2025-10-12,VENDA,24144,S,-2,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
62,Açai Morango 10L,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
16,Açai Oreo 250ml,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
360,SORV MORANGO5L,2025-10-12,VENDA,24144,S,-1,1,27.5,20.1,23.7,85.8,0.0,0.0,68.3,23.9,10.0,Partially cloudy,partly-cloudy-day,Domingo,False,Nublado
10,Açai Natural 250ml,2025-10-13,ENTRADA,836,E,28,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
101,PIC ABACAXI,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
102,PIC ACAI,2025-10-13,ENTRADA,835,E,390,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
102,PIC ACAI,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
104,PIC BLUE ICE,2025-10-13,ENTRADA,835,E,360,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
104,PIC BLUE ICE,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
105,PIC CHICLETE,2025-10-13,ENTRADA,835,E,5,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
106,PIC CHOCOLATE,2025-10-13,ENTRADA,835,E,180,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
106,PIC CHOCOLATE,2025-10-13,VENDA,24161,S,-2,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
106,PIC CHOCOLATE,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
107,PIC COCO,2025-10-13,ENTRADA,835,E,335,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
107,PIC COCO,2025-10-13,ENTRADA,835,E,400,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
107,PIC COCO,2025-10-13,VENDA,24161,S,-4,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
20,Açai Natural 400ml,2025-10-13,ENTRADA,836,E,17,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
203,SORV BOMBOM400ML,2025-10-13,ENTRADA,836,E,10,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
203,SORV BOMBOM400ML,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
205,SORV CHOCOLATE400ML,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
206,SORV COCO400ML,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
209,SORV FLOCOS400ML,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
306,SORV CREME2L,2025-10-13,ENTRADA,836,E,1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
40,Açai Natural 2L,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
402,SORV CREME10L,2025-10-13,ENTRADA,836,E,2,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
403,SORV FLOCOS10L,2025-10-13,ENTRADA,836,E,4,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
50,Açai Natural 5L,2025-10-13,ENTRADA,836,E,1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
50,Açai Natural 5L,2025-10-13,VENDA,24160,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
60,Açai Natural 10l,2025-10-13,ENTRADA,836,E,2,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
60,Açai Natural 10l,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
80,"Agua 1,5L",2025-10-13,VENDA,24158,S,-3,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
11,Açai Banana 250ml,2025-10-13,ENTRADA,836,E,26,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
113,PIC KIWI,2025-10-13,ENTRADA,835,E,30,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
113,PIC KIWI,2025-10-13,ENTRADA,835,E,330,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
114,leite,2025-10-13,ENTRADA,835,E,339,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
114,leite,2025-10-13,VENDA,24161,S,-4,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
115,PIC LIMAO,2025-10-13,ENTRADA,835,E,400,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
115,PIC LIMAO,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
118,PIC MARACUJA,2025-10-13,VENDA,24161,S,-2,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
118,PIC MARACUJA,2025-10-13,VENDA,24158,S,-2,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
119,PIC MILHO VERDE,2025-10-13,ENTRADA,835,E,400,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
119,PIC MILHO VERDE,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
21,Açai Banana 400ml,2025-10-13,ENTRADA,836,E,16,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
214,SORV MILHOVERD400ML,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
215,SORV MORANGO400ML,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
311,SORV FLOCOS2L,2025-10-13,VENDA,24159,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
315,SORV MENTAFLOCOS2L,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
51,Açai Banana 5L,2025-10-13,ENTRADA,836,E,2,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
61,Açai Banana 10L,2025-10-13,ENTRADA,836,E,3,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
61,Açai Banana 10L,2025-10-13,VENDA,24158,S,-2,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
12,Açai Morango 250ml,2025-10-13,ENTRADA,836,E,26,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
120,PIC MINISSAIA,2025-10-13,ENTRADA,835,E,400,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
121,PIC MORANGO,2025-10-13,ENTRADA,835,E,115,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
121,PIC MORANGO,2025-10-13,ENTRADA,835,E,308,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
121,PIC MORANGO,2025-10-13,VENDA,24161,S,-3,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
122,PIC ROMEU JUL,2025-10-13,VENDA,24161,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
123,PIC UVA,2025-10-13,ENTRADA,835,E,640,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
123,PIC UVA,2025-10-13,VENDA,24161,S,-4,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
123,PIC UVA,2025-10-13,VENDA,24158,S,-2,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
127,PIC SKIMO MORANGO,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
22,Açai Morango 400ml,2025-10-13,ENTRADA,836,E,15,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
22,Açai Morango 400ml,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
52,Açai Morango 5L,2025-10-13,ENTRADA,836,E,1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
62,Açai Morango 10L,2025-10-13,ENTRADA,836,E,4,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
62,Açai Morango 10L,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
92,AÇAI GARRAFA MORANGO,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
130,PIC SKIMO GALAK,2025-10-13,VENDA,24158,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
153,SORV BOMBOM250ML,2025-10-13,ENTRADA,836,E,30,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
157,SORV CREME250ML,2025-10-13,ENTRADA,836,E,7,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
159,SORVETE FLOCOS250ML,2025-10-13,ENTRADA,836,E,8,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
75,ÁGUA MINERAL,2025-10-13,VENDA,24158,S,-4,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
17,COBERTURA,2025-10-13,VENDA,24160,S,-1,1,31.5,20.2,25.6,74.4,0.4,100.0,78.3,28.8,9.0,"Rain, Partially cloudy",rain,Segunda,True,Chuva
102,PIC ACAI,2025-10-14,VENDA,24162,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
102,PIC ACAI,2025-10-14,VENDA,24163,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
103,PIC AMENDOIM,2025-10-14,VENDA,24164,S,-2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
104,PIC BLUE ICE,2025-10-14,VENDA,24164,S,-15,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
104,PIC BLUE ICE,2025-10-14,VENDA,24166,S,-2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
105,PIC CHICLETE,2025-10-14,VENDA,24164,S,-15,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
105,PIC CHICLETE,2025-10-14,VENDA,24165,S,-5,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
105,PIC CHICLETE,2025-10-14,VENDA,24166,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
106,PIC CHOCOLATE,2025-10-14,VENDA,24164,S,-10,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
106,PIC CHOCOLATE,2025-10-14,VENDA,24166,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
107,PIC COCO,2025-10-14,VENDA,24162,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
107,PIC COCO,2025-10-14,VENDA,24163,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
107,PIC COCO,2025-10-14,VENDA,24166,S,-2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
108,PIC COCO QUEIM,2025-10-14,VENDA,24163,S,-2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
108,PIC COCO QUEIM,2025-10-14,VENDA,24166,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
109,PIC CREME,2025-10-14,VENDA,24166,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
203,SORV BOMBOM400ML,2025-10-14,VENDA,24167,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
207,SORV CREME 400ML,2025-10-14,VENDA,24162,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
30,"Açai Natural 1,5l",2025-10-14,VENDA,24162,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
110,PIC CUPUAÇU,2025-10-14,VENDA,24163,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
111,PIC FLOCOS,2025-10-14,VENDA,24163,S,-2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
111,PIC FLOCOS,2025-10-14,VENDA,24164,S,-10,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
114,leite,2025-10-14,VENDA,24164,S,-12,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
114,leite,2025-10-14,VENDA,24165,S,-5,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
114,leite,2025-10-14,VENDA,24166,S,-2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
115,PIC LIMAO,2025-10-14,VENDA,24164,S,-6,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
116,PIC MACA VERDE,2025-10-14,VENDA,24163,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
116,PIC MACA VERDE,2025-10-14,VENDA,24165,S,-5,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
117,PIC MANGA,2025-10-14,VENDA,24166,S,-2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
119,PIC MILHO VERDE,2025-10-14,VENDA,24162,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
119,PIC MILHO VERDE,2025-10-14,VENDA,24165,S,-5,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
119,PIC MILHO VERDE,2025-10-14,VENDA,24166,S,-2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
213,SORV MENTAFLOCOS400ML,2025-10-14,VENDA,24162,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
214,SORV MILHOVERD400ML,2025-10-14,ENTRADA,839,E,10,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
214,SORV MILHOVERD400ML,2025-10-14,VENDA,24162,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
214,SORV MILHOVERD400ML,2025-10-14,VENDA,24166,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
311,SORV FLOCOS2L,2025-10-14,ENTRADA,838,E,2,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
311,SORV FLOCOS2L,2025-10-14,VENDA,24162,S,-1,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
121,PIC MORANGO,2025-10-14,VENDA,24163,S,-3,1,31.0,22.9,25.4,75.2,4.1,100.0,84.4,30.6,8.0,"Rain, Partially cloudy",rain,Terça,True,Chuva
